,Never Moved,2+ Years,1-2 Years,6 Months - 1 Year,3 Months - 6 Months,1 Month - 3 Months,1 Week - 1 Month,< 1 Week
2018-05-09,0.7814,0.0,0.0,0.1043,0.0443,0.0627,0.0037,0.0036
2018-05-10,0.7814,0.0,0.0,0.1042,0.0444,0.0627,0.0039,0.0034
2018-05-11,0.7814,0.0,0.0,0.1044,0.0443,0.0626,0.0039,0.0034
2018-05-12,0.7814,0.0,0.0,0.1044,0.0444,0.0625,0.0039,0.0034
2018-05-13,0.7814,0.0,0.0,0.1044,0.0446,0.0625,0.0039,0.0032
2018-05-14,0.7814,0.0,0.0,0.1045,0.0447,0.0623,0.0044,0.0027
2018-05-15,0.7814,0.0,0.0,0.1047,0.0445,0.0624,0.0068,0.0002
2018-05-16,0.7814,0.0,0.0,0.1047,0.0445,0.0626,0.0067,0.0001
2018-05-17,0.7814,0.0,0.0,0.1049,0.0443,0.0631,0.0063,0.0
2018-05-18,0.7813,0.0,0.0,0.1049,0.0443,0.0631,0.0063,0.0001
2018-05-19,0.7813,0.0,0.0,0.1049,0.0445,0.0632,0.006,0.0001
2018-05-20,0.7812,0.0,0.0,0.1049,0.0446,0.0634,0.0057,0.0002
2018-05-21,0.7812,0.0,0.0,0.105,0.0446,0.0638,0.0052,0.0002
2018-05-22,0.7812,0.0,0.0,0.1053,0.0443,0.0638,0.0052,0.0002
2018-05-23,0.7811,0.0,0.0,0.1054,0.0443,0.0646,0.0043,0.0003
2018-05-24,0.7811,0.0,0.0,0.1063,0.0436,0.0645,0.0042,0.0003
2018-05-25,0.7811,0.0,0.0,0.1064,0.0436,0.0645,0.0042,0.0002
2018-05-26,0.7808,0.0,0.0,0.1065,0.0438,0.0641,0.0042,0.0006
2018-05-27,0.7802,0.0,0.0,0.1067,0.0443,0.0636,0.0041,0.0011
2018-05-28,0.7799,0.0,0.0,0.1075,0.0434,0.0636,0.0041,0.0015
2018-05-29,0.7778,0.0,0.0,0.1078,0.0432,0.0635,0.004,0.0037
2018-05-30,0.7769,0.0,0.0,0.1083,0.0427,0.0637,0.0039,0.0045
2018-05-31,0.7759,0.0,0.0,0.1086,0.0426,0.0638,0.0036,0.0055
2018-06-01,0.7749,0.0,0.0,0.1086,0.0428,0.0635,0.0036,0.0066
2018-06-02,0.7739,0.0,0.0,0.1087,0.043,0.0632,0.004,0.0072
2018-06-03,0.7739,0.0,0.0,0.1088,0.0433,0.063,0.0044,0.0066
2018-06-04,0.7738,0.0,0.0,0.1109,0.0414,0.0632,0.0042,0.0065
2018-06-05,0.7738,0.0,0.0,0.1126,0.0397,0.0657,0.0041,0.0041
2018-06-06,0.7738,0.0,0.0,0.1138,0.0385,0.0658,0.0049,0.0032
2018-06-07,0.7737,0.0,0.0,0.1145,0.0615,0.0422,0.0057,0.0024
2018-06-08,0.7734,0.0,0.0,0.1148,0.088,0.0154,0.0068,0.0016
2018-06-09,0.7684,0.0,0.0,0.1151,0.0872,0.015,0.0078,0.0065
2018-06-10,0.7684,0.0,0.0,0.1151,0.0872,0.015,0.0078,0.0065
2018-06-11,0.7684,0.0,0.0,0.1156,0.0867,0.015,0.0079,0.0064
2018-06-12,0.7679,0.0,0.0,0.1161,0.0862,0.0149,0.0079,0.007
2018-06-13,0.7667,0.0,0.0,0.1148,0.0856,0.0148,0.0079,0.0102
2018-06-14,0.7666,0.0,0.0,0.1165,0.084,0.0147,0.0081,0.0101
2018-06-15,0.7664,0.0,0.0,0.1194,0.0811,0.0148,0.0083,0.01
2018-06-16,0.7663,0.0,0.0,0.1203,0.0803,0.0147,0.014,0.0044
2018-06-17,0.7663,0.0,0.0,0.1206,0.0801,0.0147,0.0139,0.0044
2018-06-18,0.7657,0.0,0.0,0.1193,0.0796,0.0146,0.0141,0.0067
2018-06-19,0.7656,0.0,0.0,0.1196,0.0794,0.0145,0.0147,0.0062
2018-06-20,0.7656,0.0,0.0,0.1206,0.0787,0.0143,0.0178,0.003
2018-06-21,0.7656,0.0,0.0,0.1207,0.0788,0.0141,0.0179,0.0029
2018-06-22,0.7656,0.0,0.0,0.1213,0.0784,0.0139,0.0181,0.0027
2018-06-23,0.7655,0.0,0.0007,0.1211,0.0793,0.0129,0.0178,0.0027
2018-06-24,0.7655,0.0,0.0022,0.1198,0.0792,0.0134,0.0169,0.003
2018-06-25,0.7655,0.0,0.0029,0.1192,0.0793,0.0134,0.0192,0.0005
2018-06-26,0.7654,0.0,0.0072,0.1149,0.0794,0.0157,0.0169,0.0005
2018-06-27,0.7654,0.0,0.0099,0.1124,0.0792,0.0166,0.016,0.0005
2018-06-28,0.7654,0.0,0.0146,0.1079,0.0791,0.0174,0.0151,0.0005
2018-06-29,0.7653,0.0,0.0158,0.1075,0.0783,0.0185,0.014,0.0006
2018-06-30,0.7653,0.0,0.0178,0.1075,0.0763,0.0195,0.0131,0.0005
2018-07-01,0.7648,0.0,0.0188,0.1066,0.0763,0.0184,0.0133,0.0018
2018-07-02,0.7648,0.0,0.0206,0.1048,0.0765,0.0183,0.0132,0.0018
2018-07-03,0.7648,0.0,0.0242,0.1023,0.0758,0.0179,0.0133,0.0017
2018-07-04,0.7648,0.0,0.0285,0.0987,0.0756,0.0174,0.0133,0.0017
2018-07-05,0.7647,0.0,0.0301,0.0974,0.0778,0.015,0.0131,0.0019
2018-07-06,0.7647,0.0,0.032,0.0955,0.0779,0.0152,0.0129,0.0018
2018-07-07,0.7647,0.0,0.0377,0.0898,0.078,0.0205,0.0075,0.0018
2018-07-08,0.7647,0.0,0.0401,0.0874,0.0782,0.0203,0.0091,0.0002
2018-07-09,0.7647,0.0,0.0416,0.0868,0.0775,0.0203,0.0089,0.0002
2018-07-10,0.7647,0.0,0.0442,0.0846,0.0772,0.0208,0.0083,0.0002
2018-07-11,0.7647,0.0,0.0461,0.0829,0.0769,0.024,0.0051,0.0003
2018-07-12,0.7647,0.0,0.0468,0.0826,0.0766,0.024,0.0052,0.0001
2018-07-13,0.7647,0.0,0.0486,0.0816,0.0758,0.0241,0.0051,0.0001
2018-07-14,0.7647,0.0,0.0489,0.0817,0.0754,0.0242,0.005,0.0001
2018-07-15,0.7647,0.0,0.0492,0.0823,0.0747,0.024,0.005,0.0001
2018-07-16,0.7647,0.0,0.0496,0.0842,0.0724,0.0265,0.0025,0.0001
2018-07-17,0.7647,0.0,0.05,0.0847,0.0716,0.0265,0.0024,0.0001
2018-07-18,0.7647,0.0,0.0555,0.0805,0.0705,0.0262,0.0025,0.0001
2018-07-19,0.7646,0.0,0.0569,0.0794,0.0705,0.0259,0.0025,0.0002
2018-07-20,0.7646,0.0,0.0575,0.0792,0.0701,0.0259,0.0025,0.0002
2018-07-21,0.7646,0.0,0.0587,0.0787,0.0697,0.0256,0.0024,0.0003
2018-07-22,0.7646,0.0,0.0616,0.0783,0.0675,0.0256,0.0021,0.0003
2018-07-23,0.7646,0.0,0.062,0.0779,0.0679,0.0252,0.0021,0.0003
2018-07-24,0.7645,0.0,0.0637,0.0766,0.0675,0.0253,0.002,0.0004
2018-07-25,0.7645,0.0,0.0642,0.0769,0.0675,0.0245,0.0021,0.0003
2018-07-26,0.7644,0.0,0.0646,0.0766,0.0675,0.0244,0.0022,0.0003
2018-07-27,0.7643,0.0,0.0646,0.0766,0.0674,0.0243,0.0021,0.0007
2018-07-28,0.7643,0.0,0.0648,0.077,0.0667,0.0243,0.0022,0.0007
2018-07-29,0.7643,0.0,0.0652,0.0766,0.0669,0.0257,0.0006,0.0007
2018-07-30,0.7643,0.0,0.066,0.0759,0.0668,0.0257,0.0006,0.0007
2018-07-31,0.7643,0.0,0.0661,0.0765,0.0661,0.0257,0.0007,0.0006
2018-08-01,0.764,0.0,0.0662,0.0764,0.0663,0.0255,0.0007,0.0009
2018-08-02,0.764,0.0,0.0663,0.0763,0.0666,0.0254,0.0006,0.0008
2018-08-03,0.7639,0.0,0.0679,0.0748,0.0665,0.0254,0.001,0.0005
2018-08-04,0.7638,0.0,0.0689,0.074,0.0663,0.0254,0.0011,0.0005
2018-08-05,0.7638,0.0,0.0689,0.0741,0.0664,0.0252,0.0011,0.0005
2018-08-06,0.7638,0.0,0.0689,0.0743,0.0665,0.0249,0.0011,0.0005
2018-08-07,0.7637,0.0,0.0689,0.0742,0.0688,0.0225,0.0011,0.0008
2018-08-08,0.7634,0.0,0.069,0.0741,0.0689,0.0225,0.0013,0.0008
2018-08-09,0.7634,0.0,0.0694,0.0738,0.0689,0.0224,0.0013,0.0008
2018-08-10,0.7634,0.0,0.0695,0.0738,0.0688,0.0224,0.0014,0.0007
2018-08-11,0.7633,0.0,0.0698,0.0736,0.0687,0.0224,0.0015,0.0007
2018-08-12,0.7633,0.0,0.0714,0.0722,0.0685,0.0224,0.0015,0.0007
2018-08-13,0.7633,0.0,0.072,0.0717,0.0683,0.0224,0.0015,0.0008
2018-08-14,0.7632,0.0,0.0723,0.0714,0.0683,0.0224,0.0018,0.0006
2018-08-15,0.7631,0.0,0.0726,0.0711,0.0683,0.0225,0.002,0.0004
2018-08-16,0.762,0.0,0.0727,0.0707,0.0681,0.0226,0.0019,0.002
2018-08-17,0.762,0.0,0.0727,0.0707,0.0681,0.0225,0.0019,0.0021
2018-08-18,0.7619,0.0,0.0731,0.0705,0.0679,0.0226,0.0019,0.0021
2018-08-19,0.7617,0.0,0.0732,0.0705,0.0679,0.0225,0.0019,0.0023
2018-08-20,0.7617,0.0,0.0733,0.0705,0.0678,0.0225,0.002,0.0022
2018-08-21,0.7617,0.0,0.074,0.0698,0.0678,0.0226,0.002,0.0021
2018-08-22,0.7617,0.0,0.0742,0.0697,0.0678,0.0225,0.0021,0.002
2018-08-23,0.7615,0.0,0.0742,0.0698,0.0676,0.0226,0.0036,0.0007
2018-08-24,0.7615,0.0,0.0743,0.0698,0.0675,0.023,0.0033,0.0006
2018-08-25,0.7615,0.0,0.0745,0.07,0.0675,0.0227,0.0033,0.0005
2018-08-26,0.7615,0.0,0.0746,0.0706,0.0674,0.0221,0.0035,0.0003
2018-08-27,0.7611,0.0,0.0746,0.0705,0.0676,0.0219,0.0035,0.0008
2018-08-28,0.7609,0.0,0.0753,0.0699,0.0699,0.0195,0.0035,0.001
2018-08-29,0.7608,0.0,0.0754,0.0698,0.0708,0.0189,0.0032,0.0011
2018-08-30,0.7608,0.0,0.0754,0.07,0.0715,0.018,0.0035,0.0008
2018-08-31,0.7608,0.0,0.0755,0.0702,0.0723,0.017,0.0034,0.0008
2018-09-01,0.7608,0.0,0.076,0.07,0.0723,0.0168,0.0033,0.0008
2018-09-02,0.7602,0.0,0.0761,0.07,0.0719,0.0168,0.0033,0.0017
2018-09-03,0.76,0.0,0.0762,0.0701,0.0717,0.0167,0.0037,0.0016
2018-09-04,0.76,0.0,0.0765,0.0698,0.0717,0.017,0.0036,0.0014
2018-09-05,0.76,0.0,0.0765,0.0698,0.0717,0.0173,0.0034,0.0013
2018-09-06,0.76,0.0,0.0766,0.0934,0.0482,0.0171,0.0034,0.0013
2018-09-07,0.76,0.0,0.0766,0.1202,0.0217,0.0168,0.0034,0.0013
2018-09-08,0.76,0.0,0.0767,0.1202,0.0269,0.0115,0.0033,0.0014
2018-09-09,0.76,0.0,0.0767,0.1202,0.0269,0.0115,0.0043,0.0004
2018-09-10,0.76,0.0,0.077,0.1199,0.0271,0.0114,0.0045,0.0001
2018-09-11,0.76,0.0,0.0772,0.1198,0.0276,0.0109,0.0044,0.0001
2018-09-12,0.7596,0.0,0.0772,0.1195,0.0308,0.0078,0.0043,0.0008
2018-09-13,0.7596,0.0,0.0772,0.1196,0.0308,0.0093,0.0027,0.0008
2018-09-14,0.7596,0.0,0.0772,0.1196,0.0309,0.0093,0.0026,0.0008
2018-09-15,0.7595,0.0,0.0772,0.1197,0.0309,0.0092,0.0026,0.0009
2018-09-16,0.7595,0.0,0.0773,0.1197,0.0308,0.0094,0.0024,0.0009
2018-09-17,0.7595,0.0,0.0775,0.1195,0.0332,0.0069,0.0024,0.001
2018-09-18,0.7595,0.0,0.0777,0.1194,0.0332,0.0067,0.0024,0.0011
2018-09-19,0.7595,0.0,0.0781,0.1193,0.0329,0.0067,0.0031,0.0004
2018-09-20,0.7595,0.0,0.0785,0.1191,0.0327,0.007,0.0028,0.0004
2018-09-21,0.7594,0.0,0.0789,0.1188,0.0325,0.007,0.0028,0.0006
2018-09-22,0.7593,0.0,0.0788,0.1195,0.0317,0.0069,0.003,0.0008
2018-09-23,0.7591,0.0,0.0791,0.1191,0.0318,0.0066,0.003,0.0013
2018-09-24,0.7591,0.0,0.0793,0.1191,0.0316,0.007,0.0027,0.0012
2018-09-25,0.7591,0.0,0.0793,0.1192,0.0315,0.0072,0.0026,0.0011
2018-09-26,0.7591,0.0,0.0795,0.119,0.0315,0.0073,0.0025,0.0011
2018-09-27,0.759,0.0,0.0797,0.1188,0.0314,0.0073,0.0025,0.0013
2018-09-28,0.7588,0.0,0.0798,0.1187,0.0315,0.0072,0.0027,0.0013
2018-09-29,0.7588,0.0,0.0804,0.1181,0.0315,0.0072,0.0031,0.0009
2018-09-30,0.7587,0.0,0.0808,0.1179,0.0329,0.0066,0.0026,0.0005
2018-10-01,0.7587,0.0,0.0808,0.1181,0.0326,0.0069,0.0023,0.0006
2018-10-02,0.7587,0.0,0.084,0.1152,0.0322,0.0069,0.0023,0.0007
2018-10-03,0.7583,0.0,0.0839,0.1151,0.0317,0.0069,0.0023,0.0018
2018-10-04,0.7582,0.0,0.0925,0.1091,0.0293,0.0067,0.0025,0.0017
2018-10-05,0.7581,0.0,0.0932,0.1083,0.0292,0.0067,0.0026,0.0019
2018-10-06,0.758,0.0,0.0932,0.1084,0.0291,0.0068,0.0025,0.002
2018-10-07,0.758,0.0,0.093,0.1086,0.0289,0.0068,0.0025,0.0022
2018-10-08,0.758,0.0,0.0931,0.1087,0.0287,0.0068,0.0026,0.0021
2018-10-09,0.7577,0.0,0.0932,0.1087,0.0286,0.0068,0.0027,0.0023
2018-10-10,0.7577,0.0,0.0932,0.1087,0.0287,0.0074,0.0033,0.001
2018-10-11,0.7577,0.0,0.0934,0.1086,0.0286,0.0074,0.0034,0.0009
2018-10-12,0.7569,0.0,0.0931,0.1085,0.0286,0.0074,0.0037,0.0018
2018-10-13,0.7562,0.0,0.0934,0.1079,0.0286,0.0075,0.0036,0.0028
2018-10-14,0.7562,0.0,0.0938,0.1077,0.0284,0.0075,0.0038,0.0026
2018-10-15,0.756,0.0,0.094,0.1075,0.0284,0.0076,0.0037,0.0028
2018-10-16,0.756,0.0,0.094,0.1076,0.0283,0.0077,0.0039,0.0025
2018-10-17,0.756,0.0,0.094,0.1078,0.0282,0.0076,0.0039,0.0025
2018-10-18,0.756,0.0,0.094,0.1081,0.028,0.0075,0.0039,0.0025
2018-10-19,0.7556,0.0,0.094,0.1081,0.028,0.0077,0.0049,0.0017
2018-10-20,0.7556,0.0,0.094,0.1084,0.0278,0.008,0.0056,0.0006
2018-10-21,0.7553,0.0,0.0941,0.1086,0.0275,0.0085,0.0051,0.0009
2018-10-22,0.7553,0.0,0.0941,0.109,0.0271,0.0085,0.0053,0.0007
2018-10-23,0.7553,0.0,0.0941,0.109,0.0272,0.0084,0.0053,0.0007
2018-10-24,0.7546,0.0,0.0939,0.1098,0.0264,0.0084,0.0053,0.0016
2018-10-25,0.7545,0.0,0.094,0.1098,0.0264,0.0085,0.0051,0.0017
2018-10-26,0.7544,0.0,0.0946,0.1091,0.0267,0.0082,0.0054,0.0016
2018-10-27,0.7541,0.0,0.0952,0.1085,0.0267,0.0082,0.0054,0.0019
2018-10-28,0.7541,0.0,0.0958,0.1081,0.0265,0.0082,0.0057,0.0016
2018-10-29,0.7535,0.0,0.0958,0.1081,0.0265,0.0083,0.0056,0.0022
2018-10-30,0.7533,0.0,0.096,0.1079,0.0265,0.0084,0.0055,0.0024
2018-10-31,0.7533,0.0,0.0966,0.1075,0.0266,0.0094,0.0051,0.0015
2018-11-01,0.7532,0.0,0.0969,0.1075,0.0263,0.0095,0.0051,0.0015
2018-11-02,0.753,0.0,0.0971,0.1073,0.0264,0.0097,0.0051,0.0014
2018-11-03,0.753,0.0,0.0971,0.1073,0.0265,0.0097,0.0053,0.0011
2018-11-04,0.7528,0.0,0.0971,0.1074,0.0263,0.0099,0.0051,0.0014
2018-11-05,0.7528,0.0,0.0971,0.1075,0.0262,0.0099,0.0057,0.0008
2018-11-06,0.7528,0.0,0.0971,0.1098,0.0242,0.0099,0.0056,0.0006
2018-11-07,0.7527,0.0,0.0972,0.1098,0.0244,0.0096,0.0056,0.0007
2018-11-08,0.7524,0.0,0.0972,0.1099,0.0243,0.0096,0.0057,0.0009
2018-11-09,0.7523,0.0,0.0974,0.1097,0.0243,0.0108,0.0047,0.0008
2018-11-10,0.7523,0.0,0.0974,0.1097,0.0244,0.0118,0.0036,0.0008
2018-11-11,0.7523,0.0,0.0974,0.1097,0.0244,0.0118,0.0039,0.0005
2018-11-12,0.7523,0.0,0.0975,0.1096,0.0244,0.012,0.0037,0.0005
2018-11-13,0.7522,0.0,0.0977,0.1094,0.0245,0.0119,0.0037,0.0006
2018-11-14,0.7521,0.0,0.0976,0.1094,0.0246,0.0118,0.0038,0.0007
2018-11-15,0.7521,0.0,0.0978,0.1091,0.0262,0.0102,0.0041,0.0005
2018-11-16,0.7521,0.0,0.0978,0.1092,0.0262,0.0105,0.0038,0.0004
2018-11-17,0.7521,0.0,0.0978,0.1092,0.0263,0.0104,0.0038,0.0004
2018-11-18,0.752,0.0,0.0978,0.1093,0.0264,0.0105,0.0035,0.0005
2018-11-19,0.7515,0.0,0.0979,0.1092,0.0264,0.0105,0.0035,0.001
2018-11-20,0.7513,0.0,0.0982,0.1089,0.0264,0.0105,0.0036,0.0011
2018-11-21,0.7501,0.0,0.0981,0.1088,0.0263,0.0114,0.0029,0.0024
2018-11-22,0.75,0.0,0.0987,0.1082,0.0266,0.0112,0.0029,0.0024
2018-11-23,0.7499,0.0,0.0987,0.108,0.0266,0.0115,0.0026,0.0027
2018-11-24,0.7499,0.0,0.0989,0.1082,0.0262,0.0118,0.0023,0.0027
2018-11-25,0.7498,0.0,0.099,0.1086,0.0256,0.0118,0.0024,0.0028
2018-11-26,0.7497,0.0,0.0996,0.108,0.0258,0.012,0.0023,0.0026
2018-11-27,0.7489,0.0,0.0997,0.1101,0.0236,0.012,0.0023,0.0034
2018-11-28,0.7484,0.0,0.1,0.1105,0.0228,0.0119,0.0038,0.0026
2018-11-29,0.7481,0.0,0.1003,0.1111,0.0219,0.012,0.0038,0.0028
2018-11-30,0.7479,0.0,0.1004,0.1119,0.0208,0.0122,0.0039,0.0029
2018-12-01,0.7479,0.0,0.1004,0.112,0.0205,0.0122,0.0039,0.0031
2018-12-02,0.7479,0.0,0.1005,0.1119,0.0214,0.0116,0.0038,0.0029
2018-12-03,0.7479,0.0,0.1026,0.1099,0.0216,0.0113,0.0039,0.0028
2018-12-04,0.7478,0.0,0.1043,0.1082,0.0216,0.0113,0.0051,0.0017
2018-12-05,0.7476,0.0,0.1054,0.1071,0.0216,0.0114,0.0057,0.0012
2018-12-06,0.7469,0.0,0.1061,0.1063,0.0214,0.0113,0.0057,0.0023
2018-12-07,0.7468,0.0,0.1062,0.1062,0.0211,0.0113,0.006,0.0024
2018-12-08,0.7461,0.0,0.1068,0.1107,0.0159,0.0112,0.0062,0.0031
2018-12-09,0.7457,0.0,0.1065,0.1107,0.0159,0.0112,0.0062,0.0038
2018-12-10,0.7457,0.0,0.1069,0.1105,0.0157,0.0112,0.0062,0.0038
2018-12-11,0.7457,0.0,0.1075,0.1105,0.0151,0.0113,0.0061,0.0038
2018-12-12,0.7457,0.0,0.1082,0.113,0.0125,0.0108,0.0061,0.0037
2018-12-13,0.7457,0.0,0.1098,0.1115,0.0124,0.0109,0.0074,0.0023
2018-12-14,0.7424,0.0,0.1114,0.1097,0.0123,0.0109,0.0079,0.0054
2018-12-15,0.7424,0.0,0.1122,0.109,0.0124,0.0107,0.0088,0.0045
2018-12-16,0.7423,0.0,0.1124,0.1088,0.0124,0.0108,0.0093,0.004
2018-12-17,0.7417,0.0,0.1129,0.1107,0.01,0.0111,0.0085,0.0051
2018-12-18,0.7414,0.0,0.1132,0.1105,0.01,0.0112,0.0084,0.0053
2018-12-19,0.7413,0.0,0.1141,0.1095,0.01,0.0127,0.007,0.0054
2018-12-20,0.7411,0.0,0.1142,0.1094,0.01,0.0128,0.0069,0.0056
2018-12-21,0.7407,0.0,0.1147,0.1086,0.0102,0.0128,0.0104,0.0026
2018-12-22,0.7406,0.0,0.1152,0.1082,0.0105,0.0124,0.0104,0.0027
2018-12-23,0.7403,0.0,0.1131,0.1083,0.0107,0.0121,0.0103,0.0052
2018-12-24,0.7402,0.0,0.1132,0.1082,0.0107,0.0122,0.0113,0.0042
2018-12-25,0.7398,0.0,0.1131,0.1081,0.0107,0.0133,0.0105,0.0045
2018-12-26,0.7397,0.0,0.1132,0.1079,0.0107,0.014,0.01,0.0045
2018-12-27,0.7397,0.0,0.1134,0.1077,0.0109,0.0141,0.0099,0.0043
2018-12-28,0.7397,0.0,0.1141,0.107,0.0109,0.0143,0.0102,0.0038
2018-12-29,0.7397,0.0,0.1155,0.1054,0.0108,0.0145,0.0101,0.004
2018-12-30,0.7395,0.0,0.1155,0.1067,0.0092,0.0145,0.0125,0.0021
2018-12-31,0.7389,0.0,0.1154,0.1066,0.0093,0.0143,0.0126,0.0029
2019-01-01,0.7389,0.0,0.1164,0.1056,0.0094,0.0143,0.0131,0.0023
2019-01-02,0.7388,0.0,0.1171,0.1048,0.0107,0.0132,0.013,0.0024
2019-01-03,0.7388,0.0,0.1174,0.1047,0.0106,0.0145,0.0116,0.0024
2019-01-04,0.7388,0.0,0.1174,0.1047,0.0109,0.0147,0.0114,0.0021
2019-01-05,0.7385,0.0,0.1174,0.1047,0.011,0.0155,0.0108,0.0021
2019-01-06,0.7385,0.0,0.1174,0.1047,0.0112,0.0157,0.011,0.0015
2019-01-07,0.7385,0.0,0.1182,0.1039,0.0112,0.0157,0.0119,0.0006
2019-01-08,0.7381,0.0,0.1179,0.1035,0.0115,0.0155,0.0118,0.0017
2019-01-09,0.738,0.0,0.1179,0.1033,0.0114,0.0156,0.0118,0.002
2019-01-10,0.7379,0.0,0.1182,0.1029,0.0114,0.0156,0.0118,0.0022
2019-01-11,0.7378,0.0,0.119,0.1021,0.0126,0.0181,0.0082,0.0022
2019-01-12,0.7377,0.0,0.1194,0.1017,0.0136,0.0171,0.0085,0.002
2019-01-13,0.7377,0.0,0.1203,0.1008,0.0136,0.0172,0.0084,0.002
2019-01-14,0.7377,0.0,0.1226,0.0985,0.0138,0.018,0.0073,0.0021
2019-01-15,0.7377,0.0,0.1235,0.0976,0.0138,0.0183,0.0081,0.001
2019-01-16,0.7377,0.0,0.1248,0.0964,0.0137,0.0185,0.0083,0.0006
2019-01-17,0.7376,0.0,0.1251,0.0962,0.0136,0.0187,0.0083,0.0005
2019-01-18,0.7376,0.0,0.1253,0.0959,0.0137,0.0192,0.0078,0.0005
2019-01-19,0.7375,0.0,0.1259,0.0953,0.0136,0.0193,0.0078,0.0006
2019-01-20,0.7374,0.0,0.1283,0.0927,0.0138,0.0212,0.0053,0.0013
2019-01-21,0.7372,0.0,0.1279,0.0926,0.0138,0.0213,0.0053,0.0019
2019-01-22,0.7371,0.0,0.1282,0.0923,0.0137,0.0219,0.0047,0.0021
2019-01-23,0.7369,0.0,0.1289,0.0915,0.0146,0.021,0.0047,0.0024
2019-01-24,0.7368,0.0,0.129,0.0915,0.0146,0.0209,0.0047,0.0025
2019-01-25,0.7359,0.0,0.1286,0.0918,0.0143,0.0212,0.0045,0.0037
2019-01-26,0.7357,0.0,0.1292,0.0912,0.0146,0.0211,0.0045,0.0037
2019-01-27,0.7354,0.0,0.129,0.0912,0.0146,0.0216,0.0047,0.0035
2019-01-28,0.7352,0.0,0.1291,0.0911,0.0152,0.0219,0.0045,0.003
2019-01-29,0.7352,0.0,0.1298,0.0904,0.0154,0.0217,0.0047,0.0028
2019-01-30,0.7352,0.0,0.1298,0.0906,0.0152,0.0218,0.0049,0.0025
2019-01-31,0.735,0.0,0.1298,0.0905,0.0153,0.0217,0.0051,0.0026
2019-02-01,0.735,0.0,0.1299,0.0905,0.0152,0.0218,0.0063,0.0013
2019-02-02,0.7349,0.0,0.1299,0.0904,0.0151,0.0221,0.0062,0.0014
2019-02-03,0.7349,0.0,0.13,0.0903,0.0154,0.0218,0.0067,0.0009
2019-02-04,0.7347,0.0,0.1301,0.0901,0.0154,0.0218,0.0069,0.001
2019-02-05,0.7347,0.0,0.1302,0.0902,0.0152,0.0228,0.0059,0.001
2019-02-06,0.7347,0.0,0.1302,0.0905,0.0149,0.0231,0.0055,0.0011
2019-02-07,0.7347,0.0,0.1303,0.0904,0.0152,0.023,0.0054,0.001
2019-02-08,0.7347,0.0,0.1304,0.0903,0.0153,0.0231,0.0053,0.0009
2019-02-09,0.7346,0.0,0.1304,0.0903,0.0151,0.0232,0.0054,0.001
2019-02-10,0.7346,0.0,0.1305,0.0902,0.0151,0.0232,0.0056,0.0008
2019-02-11,0.7345,0.0,0.1307,0.09,0.0151,0.0233,0.0058,0.0006
2019-02-12,0.7345,0.0,0.1307,0.0901,0.0151,0.0232,0.0058,0.0006
2019-02-13,0.7345,0.0,0.1307,0.0902,0.0152,0.023,0.0059,0.0005
2019-02-14,0.7345,0.0,0.1307,0.0918,0.0137,0.023,0.0058,0.0005
2019-02-15,0.7344,0.0,0.1306,0.0919,0.0136,0.0232,0.0056,0.0007
2019-02-16,0.7344,0.0,0.1307,0.0919,0.0135,0.0234,0.0057,0.0004
2019-02-17,0.7343,0.0,0.1307,0.092,0.0134,0.024,0.0051,0.0005
2019-02-18,0.7343,0.0,0.1307,0.092,0.0139,0.0241,0.0046,0.0004
2019-02-19,0.7343,0.0,0.1306,0.092,0.0141,0.0241,0.0044,0.0005
2019-02-20,0.7342,0.0,0.1307,0.0919,0.0156,0.0229,0.0041,0.0006
